日期,证券代码,证券名称,现金流量比例,股息率,回购比例
2023/12/29,3618.HK,重庆农村商业银行,0.058465841,9.9599,0.0000
2023/12/29,3668.HK,兖煤澳大利亚,0.13653627,25.1009,0.0000
2023/12/29,3690.HK,美团-W,0.004826505,0.0000,0.0000
2023/12/29,3692.HK,翰森制药,0.02645793,0.6345,0.0000
2023/12/29,3738.HK,阜博集团,-0.007961706,0.0000,0.0000
2023/12/29,3800.HK,协鑫科技,-0.092575634,4.8387,0.0050
2023/12/29,3808.HK,中国重汽,0.121650381,2.1540,0.0000
2023/12/29,3888.HK,金山软件,0.063986827,0.5394,0.0059
2023/12/29,3896.HK,金山云,-0.101460226,0.0000,0.0000
2023/12/29,3898.HK,时代电气,0.017827353,2.6951,0.0000
2023/12/29,3900.HK,绿城中国,0.036765377,6.8931,0.0000
2023/12/29,3908.HK,中金公司,0.105071785,1.7071,0.0000
2023/12/29,3933.HK,联邦制药,0.096730289,3.9318,0.0000
2023/12/29,3968.HK,招商银行,0.055806775,6.9499,0.0000
2023/12/29,3988.HK,中国银行,-0.001624509,8.4531,0.0000
2023/12/29,3993.HK,洛阳钼业,0.032539306,2.1974,0.0000
2023/12/29,3998.HK,波司登,0.059265947,5.1282,0.0000
2023/12/29,6030.HK,中信证券,0.045702428,3.3528,0.0000
2023/12/29,6060.HK,众安在线,-0.01696045,0.0000,0.0000
2023/12/29,6066.HK,中信建投证券,0.055052951,4.2515,0.0000
2023/12/29,6078.HK,海吉亚医疗,0.002180762,0.4635,0.0000
2023/12/29,6098.HK,碧桂园服务,0.028697785,6.0830,0.0078
2023/12/29,6110.HK,滔搏,0.094339823,5.8832,0.0000
2023/12/29,6160.HK,百济神州,-0.010154689,0.0000,0.0000
2023/12/29,6186.HK,中国飞鹤,0.058680604,6.6792,0.0001
2023/12/29,6600.HK,赛生药业(退市),0.220515785,2.8017,0.0050
2023/12/29,6606.HK,诺辉健康(退市),-0.061388941,0.0000,0.0137
2023/12/29,6618.HK,京东健康,0.016167379,0.0000,0.0000
2023/12/29,6690.HK,海尔智家,0.035243679,2.8111,0.0009
2023/12/29,6699.HK,时代天使,0.002861297,1.2025,0.0028
2023/12/29,6818.HK,中国光大银行,-0.011041309,8.9628,0.0000
2023/12/29,6837.HK,海通证券(退市),0.028524479,5.5271,0.0000
2023/12/29,6855.HK,亚盛医药-B,-0.112951221,0.0000,0.0000
2023/12/29,6862.HK,海底捞,0.039802901,0.7978,0.0000
2023/12/29,6865.HK,福莱特玻璃,-0.139567539,1.9264,0.0000
2023/12/29,6881.HK,中国银河,0.051918804,5.9371,0.0000
2023/12/29,6886.HK,华泰证券,0.096362177,4.9602,0.0000
2023/12/29,6969.HK,思摩尔国际,-0.018044503,2.7692,0.0000
2023/12/29,6979.HK,珍酒李渡,-0.161693436,0.0000,0.0000
2023/12/29,9626.HK,哔哩哔哩-W,-0.072975031,0.0000,0.0000
2023/12/29,9633.HK,农夫山泉,0.015277529,1.7054,0.0000
2023/12/29,9658.HK,特海国际,0.001227259,0.0000,0.0000
2023/12/29,9688.HK,再鼎医药,-0.016885959,0.0000,0.0000
2023/12/29,9696.HK,天齐锂业,0.191384815,7.6305,0.0000
2023/12/29,9863.HK,零跑汽车,-0.098987709,0.0000,0.0000
2023/12/29,9868.HK,小鹏汽车-W,-0.149895691,0.0000,0.0000
2023/12/29,9885.HK,药师帮,0.007129478,0.0000,0.0000
2023/12/29,9896.HK,名创优品,0.030585555,2.8515,0.0005
2023/12/29,9922.HK,九毛九,0.009662214,0.1639,0.0073
2023/12/29,9923.HK,移卡,0.013658482,0.0000,0.0053
2023/12/29,9926.HK,康方生物,-0.055182484,0.0000,0.0000
2023/12/29,9966.HK,康宁杰瑞制药-B,-0.044603374,0.0000,0.0000
2023/12/29,9969.HK,诺诚健华,-0.041480057,0.0000,0.0005
2023/12/29,9987.HK,百胜中国,0.003919451,1.1527,0.0001
2023/12/29,9992.HK,泡泡玛特,0.019206986,0.4828,0.0132
2023/12/29,9995.HK,荣昌生物,-0.066302659,0.0000,0.0000
2024/12/31,0001.HK,长和,0.050134432,6.0988,0.0000
2024/12/31,0002.HK,中电控股,0.042983159,4.7473,0.0000
2024/12/31,0003.HK,香港中华煤气,0.012936217,5.6361,0.0000
2024/12/31,0004.HK,九龙仓集团,0.014777749,1.8307,0.0000
2024/12/31,0005.HK,汇丰控股,0.0094002,6.2969,0.0338
2024/12/31,0006.HK,电能实业,0.011255715,5.2030,0.0000
2024/12/31,0008.HK,电讯盈科,0.046516751,8.4624,0.0000
2024/12/31,0011.HK,恒生银行,-0.053760662,6.8027,0.0166
2024/12/31,0012.HK,恒基地产,0.033391015,7.6271,0.0000
2024/12/31,0013.HK,和黄医药,0.007390324,0.0000,0.0000
2024/12/31,0016.HK,新鸿基地产,0.048845064,5.0234,0.0000
2024/12/31,0017.HK,新世界发展,-0.021645125,3.8760,0.0000
2024/12/31,0019.HK,太古股份公司A,0.030225311,16.0681,0.0351
2024/12/31,0020.HK,商汤-W,-0.121435334,0.0000,0.0000
2024/12/31,0027.HK,银河娱乐,0.027774517,1.5152,0.0000
2024/12/31,0066.HK,港铁公司,-0.007009893,4.8339,0.0000
2024/12/31,0083.HK,信和置业,0.01382193,7.3885,0.0000
2024/12/31,0101.HK,恒隆地产,0.005317182,12.5201,0.0000
2024/12/31,0123.HK,越秀地产,0.027833832,7.4656,0.0000
2024/12/31,0135.HK,昆仑能源,0.101039004,3.6286,0.0000
2024/12/31,0136.HK,中国儒意,0.019251858,0.0000,0.0000
2024/12/31,0144.HK,招商局港口,0.070707224,5.0578,0.0000
2024/12/31,0148.HK,建滔集团,0.022974888,5.4604,0.0000
2024/12/31,0151.HK,中国旺旺,0.078697327,5.6425,0.0022
2024/12/31,0152.HK,深圳国际,-0.053621741,5.5172,0.0000
2024/12/31,0168.HK,青岛啤酒股份,0.013941354,3.8556,0.0000
2024/12/31,0175.HK,吉利汽车,0.044679754,1.4845,0.0000
2024/12/31,0177.HK,江苏宁沪高速公路,0.049624246,6.0058,0.0000
2024/12/31,0189.HK,东岳集团,-0.035308596,1.2315,0.2795
2024/12/31,0220.HK,统一企业中国,0.065851885,5.9706,0.0000
2024/12/31,0241.HK,阿里健康,0.019176441,0.0000,0.0000
2024/12/31,0257.HK,光大环境,-0.009665974,5.6848,0.0000
2024/12/31,0267.HK,中信股份,-0.004908551,6.1213,0.0000
2024/12/31,0268.HK,金蝶国际,-0.005554745,0.0000,0.0205
2024/12/31,0270.HK,粤海投资,0.089254441,4.6259,0.0000
2024/12/31,0285.HK,比亚迪电子,0.048714096,1.4067,0.0000
2024/12/31,0288.HK,万洲国际,0.011163143,4.9917,0.0000
2024/12/31,0291.HK,华润啤酒,0.011409093,4.0634,0.0000
2024/12/31,0293.HK,国泰航空,0.12353102,4.5073,0.0000
2024/12/31,0300.HK,美的集团,0.204837781,0.0000,0.0000
2024/12/31,0316.HK,东方海外国际,-0.010111455,7.0547,0.0000
2024/12/31,0317.HK,中船防务,0.076004433,0.1065,0.0000
2024/12/31,0322.HK,康师傅控股,0.022345356,5.8824,0.0000
2024/12/31,0345.HK,维他奶国际,0.050311199,0.7564,0.0000
2024/12/31,0354.HK,中国软件国际,0.016147646,1.5626,0.0678
2024/12/31,0358.HK,江西铜业股份,0.03740313,5.2913,0.0000
2024/12/31,0371.HK,北控水务集团,0.003809234,6.2550,0.0000
2024/12/31,0384.HK,中国燃气,0.045242609,7.3855,0.0000
2024/12/31,0386.HK,中国石油化工股份,-0.006979889,8.4764,0.0026
2024/12/31,0388.HK,香港交易所,0.016314185,2.8528,0.0000
2024/12/31,0390.HK,中国中铁,-0.014664274,5.8106,0.0000
2024/12/31,0392.HK,北京控股,-0.02727211,5.9925,0.0015
2024/12/31,0412.HK,山高控股,0.020136766,0.0000,0.0000
2024/12/31,0425.HK,敏实集团,0.002660537,0.0000,0.0091
2024/12/31,0467.HK,联合能源集团,0.020395563,11.2676,0.0049
2024/12/31,0489.HK,东风集团股份,-0.031511091,0.0000,0.0033
2024/12/31,0522.HK,ASMPT,0.054710375,1.8558,0.0000
2024/12/31,0546.HK,阜丰集团,-0.031954564,10.5839,0.0067
2024/12/31,0551.HK,裕元集团,0.047488681,5.1724,0.0055
2024/12/31,0552.HK,中国通信服务,0.053290317,5.2333,0.0000
2024/12/31,0570.HK,中国中药,0.022722034,0.0000,0.0000
2024/12/31,0576.HK,浙江沪杭甬,0.054301115,6.3039,0.0000
2024/12/31,0586.HK,海螺创业,-0.081356645,2.9940,0.0082
2024/12/31,0598.HK,中国外运,0.048607236,8.5232,0.0004
2024/12/31,0631.HK,三一国际,0.000831167,4.2129,0.0000
2024/12/31,0639.HK,首钢资源,0.346187541,11.1554,0.0000
2024/12/31,0669.HK,创科实业,0.006971781,1.8829,0.0016
2024/12/31,0683.HK,嘉里建设,-5.64983E-05,8.6761,0.0000
2024/12/31,0688.HK,中国海外发展,0.060898582,6.4516,0.0000
2024/12/31,0694.HK,北京首都机场股份,-0.032291288,0.0000,0.0000
2024/12/31,0696.HK,中国民航信息网络,-0.010087351,1.6888,0.0000
2024/12/31,0700.HK,腾讯控股,0.052648935,0.8153,0.0333
2024/12/31,0728.HK,中国电信,0.073313691,5.2431,0.0000
2024/12/31,0753.HK,中国国航,0.0500062,0.0000,0.0000
2024/12/31,0762.HK,中国联通,0.056225613,4.9907,0.0000
2024/12/31,0763.HK,中兴通讯,0.081201737,3.0739,0.0000
2024/12/31,0772.HK,阅文集团,0.030687384,0.0000,0.0101
2024/12/31,0780.HK,同程旅行,0.074723034,0.8242,0.0000
2024/12/31,0788.HK,中国铁塔,-0.002374528,3.6696,0.0000
2024/12/31,0817.HK,中国金茂,0.007930143,1.5306,0.0000
2024/12/31,0819.HK,天能动力,-0.052994425,5.2184,0.0000
2024/12/31,0836.HK,华润电力,-0.034281755,7.4947,0.0000
2024/12/31,0839.HK,中教控股,0.193726704,9.3255,0.0000
2024/12/31,0853.HK,微创医疗,-0.025418142,0.0000,0.0000
2024/12/31,0857.HK,中国石油股份,0.094254503,7.8877,0.0000
2024/12/31,0867.HK,康哲药业,0.068709719,5.6689,0.0044
2024/12/31,0868.HK,信义玻璃,0.032633631,7.9848,0.0000
2024/12/31,0880.HK,澳博控股,0.042054123,0.0000,0.0000
2024/12/31,0881.HK,中升控股,0.040998728,5.7092,0.0067
2024/12/31,0883.HK,中国海洋石油,0.108026377,6.5377,0.0008
2024/12/31,0902.HK,华能国际电力股份,-0.031409015,5.1500,0.0000
2024/12/31,0909.HK,明源云,-0.058067595,3.7879,0.0143
2024/12/31,0914.HK,海螺水泥,0.037103862,5.3039,0.0000
2024/12/31,0916.HK,龙源电力,-0.037451939,3.7981,0.0009
2024/12/31,0921.HK,海信家电,0.143524388,4.4277,0.0000
2024/12/31,0939.HK,建设银行,0.018662774,6.7653,0.0000
2024/12/31,0941.HK,中国移动,0.064784978,6.3055,0.0001
2024/12/31,0956.HK,新天绿色能源,-0.028347517,6.3929,0.0000
2024/12/31,0960.HK,龙湖集团,0.065981252,6.0460,0.0000
2024/12/31,0966.HK,中国太平,0.077038709,2.5818,0.0000
2024/12/31,0968.HK,信义光能,-0.067923659,7.1656,0.0000
2024/12/31,0975.HK,MONGOL MINING,0.040989656,0.0000,0.0000
2024/12/31,0981.HK,中芯国际,-0.025365018,0.0000,0.0000
2024/12/31,0991.HK,大唐发电,0.012851375,0.5708,0.0000
2024/12/31,0992.HK,联想集团,0.004703854,3.7698,0.0000
2024/12/31,0995.HK,安徽皖通高速公路,0.117460499,6.1632,0.0000
2024/12/31,0998.HK,中信银行,-0.001805139,6.6643,0.0000
2024/12/31,1024.HK,快手-W,0.057879235,0.0000,0.0264
2024/12/31,1030.HK,新城发展,0.020244979,0.0000,0.0000
2024/12/31,1038.HK,长江基建集团,0.027287841,4.4329,0.0000
2024/12/31,1044.HK,恒安国际,0.051956444,6.8320,0.0000
2024/12/31,1055.HK,中国南方航空股份,0.073901888,0.0000,0.0000
2024/12/31,1060.HK,大麦娱乐,0.052823993,0.0000,0.0000
2024/12/31,1066.HK,威高股份,0.053270997,3.9891,0.0000
2024/12/31,1070.HK,TCL电子,0.023832871,2.5197,0.0000
2024/12/31,1071.HK,华电国际电力股份,-0.006018512,4.1173,0.0000
2024/12/31,1088.HK,中国神华,0.091472357,7.4137,0.0000
2024/12/31,1093.HK,石药集团,0.026215506,5.8577,0.0245
2024/12/31,1099.HK,国药控股,0.05639691,4.4883,0.0000
2024/12/31,1109.HK,华润置地,0.051555552,7.0155,0.0000
2024/12/31,1113.HK,长实集团,-0.00975531,6.4263,0.0134
2024/12/31,1114.HK,华晨中国,0.181770265,50.2618,0.0000
2024/12/31,1128.HK,永利澳门,0.072563109,1.3915,0.0000
2024/12/31,1138.HK,中远海能,0.046817202,6.1654,0.0000
2024/12/31,1157.HK,中联重科,0.004622478,6.1526,0.0013
2024/12/31,1164.HK,中广核矿业,0.069644616,0.0000,0.0000
2024/12/31,1171.HK,兖矿能源,-0.013128277,18.2704,0.0000
2024/12/31,1177.HK,中国生物制药,0.055201797,1.5625,0.0004
2024/12/31,1186.HK,中国铁建,-0.012549209,6.7051,0.0000
2024/12/31,1193.HK,华润燃气,0.036458062,3.7623,0.0000
2024/12/31,1199.HK,中远海运港口,0.005659975,6.3261,0.0000
2024/12/31,1208.HK,五矿资源,0.039012769,0.0000,0.0000
2024/12/31,1209.HK,华润万象生活,0.038594727,4.0792,0.0000
2024/12/31,1211.HK,比亚迪股份,0.04561251,1.2776,0.0000
2024/12/31,1258.HK,中国有色矿业,0.021589317,4.4259,0.0000
2024/12/31,1288.HK,农业银行,0.052794291,5.7181,0.0000
2024/12/31,1299.HK,友邦保险,0.00909117,2.8661,0.0499
2024/12/31,1302.HK,先健科技,0.011119441,0.0000,0.0000
2024/12/31,1308.HK,海丰国际,0.011195791,5.3140,0.0000
2024/12/31,1310.HK,香港宽频,0.082417843,6.1886,0.0000
2024/12/31,1313.HK,华润建材科技,-0.024456578,2.9560,0.0000
2024/12/31,1316.HK,耐世特,0.006830841,0.7018,0.0000
2024/12/31,1336.HK,新华保险,0.067573789,3.9474,0.0000
2024/12/31,1339.HK,中国人民保险集团,0.051477172,4.4179,0.0000
2024/12/31,1341.HK,昊天国际建投,-0.014280239,0.0000,0.0000
2024/12/31,1347.HK,华虹半导体,-0.008903934,0.7621,0.0000
2024/12/31,1357.HK,美图公司,0.020827024,1.2121,0.0000
2024/12/31,1359.HK,中国信达,0.011019251,3.9496,0.0000
2024/12/31,1368.HK,特步国际,0.045475565,3.8475,0.0000
2024/12/31,1378.HK,中国宏桥,0.123129491,5.3571,0.0000
2024/12/31,1398.HK,工商银行,0.036636772,6.4437,0.0000
2024/12/31,1415.HK,高伟电子,0.001627045,0.0000,0.0000
2024/12/31,1448.HK,福寿园,0.08767368,9.6658,0.0000
2024/12/31,1478.HK,丘钛科技,-0.041282842,0.0000,0.0000
2024/12/31,1516.HK,融创服务,0.10821057,23.6145,0.0000
2024/12/31,1519.HK,极兔速递-W,-0.000933704,0.0000,0.0022
2024/12/31,1530.HK,三生制药,0.060351123,4.1118,0.0180
2024/12/31,1548.HK,金斯瑞生物科技,-0.010571797,0.0000,0.0000
2024/12/31,1558.HK,东阳光长江药业(退市),0.093870803,0.0000,0.0000
2024/12/31,1579.HK,颐海国际,0.05513533,5.4072,0.0000
2024/12/31,1585.HK,雅迪控股,0.043686719,3.7094,0.0000
2024/12/31,1610.HK,中粮家佳康,0.072229668,0.0000,0.0000
2024/12/31,1658.HK,邮储银行,0.018392044,6.2439,0.0000
2024/12/31,1735.HK,中环新能源,-0.076064599,0.0000,0.0000
2024/12/31,1766.HK,中国中车,0.020180935,4.3827,0.0000
2024/12/31,1772.HK,赣锋锂业,-0.094867873,4.3651,0.0000
2024/12/31,1776.HK,广发证券,-0.005584111,3.1336,0.0000
2024/12/31,1787.HK,山东黄金,-0.009348327,1.2240,0.0000
2024/12/31,1788.HK,国泰君安国际,-0.054205351,1.7857,0.0021
2024/12/31,1797.HK,东方甄选,0.045012542,0.0000,0.0056
2024/12/31,1798.HK,大唐新能源,0.008259385,3.7019,0.0000
2024/12/31,1800.HK,中国交通建设,-0.022922131,5.8763,0.0000
2024/12/31,1801.HK,信达生物,-0.016580624,0.0000,0.0000
2024/12/31,1810.HK,小米集团-W,0.067693928,0.0000,0.0077
2024/12/31,1811.HK,中广核新能源,0.002461357,5.0921,0.0002
2024/12/31,1816.HK,中广核电力,0.054887081,3.6225,0.0000
2024/12/31,1818.HK,招金矿业,0.000729951,0.4015,0.0000
2024/12/31,1821.HK,ESR(退市),0.001022625,2.0938,0.0123
2024/12/31,1833.HK,平安好医生,-0.015327854,0.0000,0.0000
2024/12/31,1860.HK,汇量科技,0.006097479,0.0000,0.0094
2024/12/31,1876.HK,百威亚太,0.006703718,5.5113,0.0000
2024/12/31,1880.HK,中国中免,0.090945925,3.4123,0.0000
2024/12/31,1882.HK,海天国际,0.02516778,3.1280,0.0000
2024/12/31,1888.HK,建滔积层板,0.007160858,2.2191,0.0000
2024/12/31,1896.HK,猫眼娱乐,0.126226031,0.0000,0.0051
2024/12/31,1898.HK,中煤能源,0.110785526,5.2144,0.0000
2024/12/31,1907.HK,中国旭阳集团,0.002560179,2.4167,0.0262
2024/12/31,1908.HK,建发国际集团,0.076469513,9.9541,0.0000
2024/12/31,1910.HK,新秀丽,0.01056427,3.6954,0.0365
2024/12/31,1918.HK,融创中国,-0.018503722,0.0000,0.0000
2024/12/31,1919.HK,中远海控,0.044390818,6.3092,0.0084
2024/12/31,1928.HK,金沙中国有限公司,0.010637929,0.0000,0.0000
2024/12/31,1929.HK,周大福,0.105862498,8.1724,0.0000
2024/12/31,1951.HK,锦欣生殖,0.038902939,2.2119,0.0041
2024/12/31,1952.HK,云顶新耀,-0.146959872,0.0000,0.0000
2024/12/31,1958.HK,北京汽车,0.201742713,5.9417,0.0000
2024/12/31,1972.HK,太古地产,0.033089958,6.6372,0.0086
2024/12/31,1988.HK,民生银行,0.009799126,6.8823,0.0000
2024/12/31,1997.HK,九龙仓置业,0.04516596,6.4451,0.0000
2024/12/31,1999.HK,敏华控股,0.044345237,6.2370,0.0033
2024/12/31,2013.HK,微盟集团,-0.078239072,0.0000,0.0000
2024/12/31,2015.HK,理想汽车-W,0.145487412,0.0000,0.0000
2024/12/31,2016.HK,浙商银行,0.06649722,8.1191,0.0000
2024/12/31,2018.HK,瑞声科技,0.08241539,0.2667,0.0024
2024/12/31,2020.HK,安踏体育,0.077741995,2.5305,0.0057
2024/12/31,2057.HK,中通快递-W,0.04535311,3.2091,0.0000
2024/12/31,2096.HK,先声药业,-0.042876199,2.4746,0.0493
2024/12/31,2099.HK,中国黄金国际,-0.004209165,0.0000,0.0000
2024/12/31,2128.HK,中国联塑,0.057044213,5.7637,0.0000
2024/12/31,2145.HK,上美股份,0.061187202,2.9886,0.0000
2024/12/31,2158.HK,医渡科技,-0.083403866,0.0000,0.0052
2024/12/31,2162.HK,康诺亚-B,-0.049798636,0.0000,0.0000
2024/12/31,2171.HK,科济药业-B,-0.197875833,0.0000,0.0077
2024/12/31,2186.HK,绿叶制药,0.018907476,0.0000,0.0000
2024/12/31,2196.HK,复星医药,-0.020720545,2.1246,0.0029
2024/12/31,2202.HK,万科企业,-0.004052502,0.0000,0.0000
2024/12/31,2208.HK,金风科技,-0.04480668,1.6769,0.0000
2024/12/31,2228.HK,晶泰控股,-0.066266889,0.0000,0.0000
2024/12/31,2233.HK,西部水泥,-0.010414176,1.6013,0.0000
2024/12/31,2238.HK,广汽集团,-0.075338322,4.8190,0.0245
2024/12/31,2252.HK,微创机器人-B,-0.031085185,0.0000,0.0000
2024/12/31,2268.HK,药明合联,-0.005808037,0.0000,0.0000
2024/12/31,2269.HK,药明生物,0.003391687,0.0000,0.0297
2024/12/31,2273.HK,固生堂,0.027246611,1.2130,0.0286
2024/12/31,2282.HK,美高梅中国,0.123770582,3.4909,0.0072
2024/12/31,2313.HK,申洲国际,0.033085637,3.2742,0.0000
2024/12/31,2318.HK,中国平安,0.033523733,5.7769,0.0000
2024/12/31,2319.HK,蒙牛乳业,0.030102865,3.0575,0.0040
2024/12/31,2328.HK,中国财险,0.027014323,4.3714,0.0000
2024/12/31,2331.HK,李宁,0.045123132,3.6397,0.0000
2024/12/31,2333.HK,长城汽车,0.005667165,2.4166,0.0000
2024/12/31,2338.HK,潍柴动力,0.077065943,4.7896,0.0000
2024/12/31,2343.HK,太平洋航运,0.007289176,7.4390,0.0258
2024/12/31,2357.HK,中航科工,-0.101865564,2.5052,0.0000
2024/12/31,2359.HK,药明康德,0.029197177,1.9239,0.0000
2024/12/31,2367.HK,巨子生物,0.042332839,1.9439,0.0000
2024/12/31,2380.HK,中国电力,-0.06469743,4.5899,0.0000
2024/12/31,2382.HK,舜宇光学科技,0.001919763,0.3181,0.0014
2024/12/31,2386.HK,中石化炼化工程,0.038606019,5.5899,0.0039
2024/12/31,2388.HK,中银香港,0.058230245,6.7014,0.0000
2024/12/31,2400.HK,心动公司,0.051716243,0.0000,0.0000
2024/12/31,2469.HK,粉笔,0.049896525,0.0000,0.0309
2024/12/31,2498.HK,速腾聚创,-0.063008523,0.0000,0.0115
2024/12/31,2556.HK,迈富时,-0.044189977,0.0000,0.0000
2024/12/31,2588.HK,中银航空租赁,-0.022820622,4.9891,0.0000
2024/12/31,2600.HK,中国铝业,0.124873841,1.9532,0.0000
2024/12/31,2601.HK,中国太保,0.061014945,4.4502,0.0000
2024/12/31,2602.HK,万物云,0.063583679,5.8748,0.0156
2024/12/31,2607.HK,上海医药,0.015439329,3.4919,0.0000
2024/12/31,2611.HK,国泰海通,0.030892432,3.9387,0.0000
2024/12/31,2618.HK,京东物流,0.105006235,0.0000,0.0000
2024/12/31,2628.HK,中国人寿,0.069737699,3.2103,0.0000
2024/12/31,2666.HK,环球医疗,0.062436459,7.0565,0.0000
2024/12/31,2669.HK,中海物业,0.0604916,2.7344,0.0007
2024/12/31,2688.HK,新奥能源,0.023814899,5.2820,0.0000
2024/12/31,2689.HK,玖龙纸业,-0.144656,0.0000,0.0000
2024/12/31,2727.HK,上海电气,0.018444542,0.0000,0.0000
2024/12/31,2777.HK,富力地产,-0.007206679,0.0000,0.0000
2024/12/31,2883.HK,中海油田服务,0.049500704,3.2755,0.0000
2024/12/31,2888.HK,渣打集团,-0.007807265,2.2088,0.0000
2024/12/31,2899.HK,紫金矿业,0.01232484,1.9440,0.0000
2024/12/31,3311.HK,中国建筑国际,-0.000335391,4.5677,0.0000
2024/12/31,3320.HK,华润医药,0.076946497,2.9772,0.0000
2024/12/31,3323.HK,中国建材,0.0235776,7.1299,0.0000
2024/12/31,3328.HK,交通银行,0.007285731,6.4342,0.0000
2024/12/31,3360.HK,远东宏信,0.003871805,8.8183,0.0000
2024/12/31,3606.HK,福耀玻璃,0.027063065,2.5619,0.0000
2024/12/31,3618.HK,重庆农村商业银行,0.029999851,6.8138,0.0000
2024/12/31,3668.HK,兖煤澳大利亚,0.017579208,11.3312,0.0000
2024/12/31,3690.HK,美团-W,0.054336514,0.0000,0.0377
2024/12/31,3692.HK,翰森制药,0.029058199,1.2321,0.0000
2024/12/31,3738.HK,阜博集团,-0.015325047,0.0000,0.0008
2024/12/31,3800.HK,协鑫科技,-0.263333364,0.0000,0.0007
2024/12/31,3808.HK,中国重汽,0.087326668,4.6623,0.0000
2024/12/31,3888.HK,金山软件,0.091847541,0.4160,0.0131
2024/12/31,3896.HK,金山云,-0.161435535,0.0000,0.0000
2024/12/31,3898.HK,时代电气,-0.004933643,2.6067,0.0098
2024/12/31,3899.HK,中集安瑞科,0.041408233,4.2493,0.0000
2024/12/31,3900.HK,绿城中国,0.060795129,5.0972,0.0000
2024/12/31,3908.HK,中金公司,-0.007705522,1.5388,0.0000
2024/12/31,3933.HK,联邦制药,0.058376062,4.6093,0.0000
2024/12/31,3958.HK,东方证券,0.041614605,3.2636,0.0000
2024/12/31,3968.HK,招商银行,0.033274412,5.4051,0.0000
2024/12/31,3969.HK,中国通号,0.016874159,5.3793,0.0000
2024/12/31,3988.HK,中国银行,0.029113217,6.5257,0.0000
2024/12/31,3993.HK,洛阳钼业,0.015662809,3.2299,0.0000
2024/12/31,3998.HK,波司登,0.13877991,6.4433,0.0000
2024/12/31,6030.HK,中信证券,-0.027140825,2.4386,0.0000
2024/12/31,6055.HK,中烟香港,0.048710455,1.3474,0.0000
2024/12/31,6060.HK,众安在线,0.040418026,0.0000,0.0000
2024/12/31,6066.HK,中信建投证券,-0.025311089,2.7902,0.0000
2024/12/31,6078.HK,海吉亚医疗,-0.006024463,0.0000,0.0117
2024/12/31,6088.HK,鸿腾精密,0.026458205,0.0000,0.0000
2024/12/31,6098.HK,碧桂园服务,0.090965166,5.8605,0.0000
2024/12/31,6099.HK,招商证券,0.025297194,1.7250,0.0000
2024/12/31,6110.HK,滔搏,0.128767917,12.8121,0.0000
2024/12/31,6160.HK,百济神州,-0.011686725,0.0000,0.0000
2024/12/31,6178.HK,光大证券,0.135597629,3.8472,0.0000
2024/12/31,6181.HK,老铺黄金,-0.154784726,0.0000,0.0000
